Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Sales,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
365-16-4334,Cairo,Mandalay,Normal,Female,Food and beverages,2643.0,8,10572.0,222012.0,2/24/2019,14:26:00,Ewallet,21144.0,4761904762.0,10572.0,89.0
503-21-4385,Cairo,Mandalay,Member,Male,Health and beauty,3991.0,3,59865.0,1257165.0,2/21/2019,12:40:00,Ewallet,11973.0,4761904762.0,59865.0,93.0
305-89-2768,Cairo,Mandalay,Member,Female,Home and lifestyle,219.0,3,3285.0,68985.0,1/9/2019,18:43:00,Ewallet,657.0,4761904762.0,3285.0,47.0
574-80-1489,Cairo,Mandalay,Member,Female,Food and beverages,6285.0,4,1257.0,26397.0,2/25/2019,13:22:00,Ewallet,2514.0,4761904762.0,1257.0,87.0
784-08-0310,Giza,Naypyitaw,Member,Female,Food and beverages,2104.0,4,4208.0,88368.0,1/13/2019,13:58:00,Cash,8416.0,4761904762.0,4208.0,76.0
200-40-6154,Cairo,Mandalay,Member,Male,Home and lifestyle,6591.0,6,19773.0,415233.0,2/9/2019,11:45:00,Cash,39546.0,4761904762.0,19773.0,57.0
846-10-0341,Alex,Yangon,Normal,Female,Fashion accessories,4257.0,7,148995.0,3128895.0,1/6/2019,11:51:00,Cash,29799.0,4761904762.0,148995.0,68.0
577-34-7579,Giza,Naypyitaw,Member,Male,Food and beverages,5049.0,9,227205.0,4771305.0,1/10/2019,17:16:00,Cash,45441.0,4761904762.0,227205.0,54.0
430-02-3888,Cairo,Mandalay,Normal,Male,Electronic accessories,4602.0,6,13806.0,289926.0,2/7/2019,15:55:00,Cash,27612.0,4761904762.0,13806.0,71.0
867-47-1948,Giza,Naypyitaw,Normal,Female,Home and lifestyle,158.0,10,79.0,1659.0,1/9/2019,12:07:00,Cash,158.0,4761904762.0,79.0,78.0
384-59-6655,Alex,Yangon,Member,Female,Food and beverages,9866.0,9,44397.0,932337.0,2/19/2019,15:07:00,Cash,88794.0,4761904762.0,44397.0,84.0
256-58-3609,Giza,Naypyitaw,Member,Male,Fashion accessories,9198.0,1,4599.0,96579.0,3/18/2019,15:29:00,Cash,9198.0,4761904762.0,4599.0,98.0
324-92-3863,Alex,Yangon,Member,Male,Electronic accessories,2089.0,2,2089.0,43869.0,2/5/2019,18:45:00,Cash,4178.0,4761904762.0,2089.0,98.0
593-08-5916,Alex,Yangon,Normal,Female,Fashion accessories,155.0,1,775.0,16275.0,3/19/2019,15:23:00,Credit card,155.0,4761904762.0,775.0,74.0
364-34-2972,Giza,Naypyitaw,Member,Male,Electronic accessories,9682.0,3,14523.0,304983.0,3/30/2019,20:37:00,Cash,29046.0,4761904762.0,14523.0,67.0
794-42-3736,Cairo,Mandalay,Normal,Male,Food and beverages,3333.0,2,3333.0,69993.0,1/26/2019,14:41:00,Credit card,6666.0,4761904762.0,3333.0,64.0
172-42-8274,Cairo,Mandalay,Normal,Female,Electronic accessories,3827.0,2,3827.0,80367.0,3/2/2019,18:18:00,Credit card,7654.0,4761904762.0,3827.0,58.0
558-60-5016,Alex,Yangon,Normal,Female,Home and lifestyle,333.0,9,14985.0,314685.0,3/4/2019,15:27:00,Ewallet,2997.0,4761904762.0,14985.0,72.0
195-06-0432,Alex,Yangon,Member,Male,Home and lifestyle,8101.0,3,121515.0,2551815.0,1/13/2019,12:55:00,Credit card,24303.0,4761904762.0,121515.0,93.0
605-03-2706,Alex,Yangon,Normal,Female,Health and beauty,158.0,3,237.0,4977.0,3/25/2019,18:02:00,Cash,474.0,4761904762.0,237.0,95.0
214-30-2776,Cairo,Mandalay,Member,Female,Electronic accessories,3449.0,5,86225.0,1810725.0,3/11/2019,19:44:00,Credit card,17245.0,4761904762.0,86225.0,9.0
746-04-1077,Cairo,Mandalay,Member,Female,Food and beverages,8463.0,10,42315.0,888615.0,1/1/2019,11:36:00,Credit card,8463.0,4761904762.0,42315.0,9.0
448-34-8700,Cairo,Mandalay,Member,Male,Home and lifestyle,3691.0,7,129185.0,2712885.0,2/10/2019,13:51:00,Ewallet,25837.0,4761904762.0,129185.0,67.0
452-04-8808,Cairo,Mandalay,Normal,Male,Electronic accessories,8708.0,7,30478.0,640038.0,1/26/2019,15:17:00,Cash,60956.0,4761904762.0,30478.0,55.0
531-56-4728,Alex,Yangon,Normal,Male,Home and lifestyle,8008.0,3,12012.0,252252.0,2/11/2019,15:29:00,Cash,24024.0,4761904762.0,12012.0,54.0
744-82-9138,Giza,Naypyitaw,Normal,Male,Fashion accessories,8613.0,2,8613.0,180873.0,2/7/2019,17:59:00,Cash,17226.0,4761904762.0,8613.0,82.0
883-69-1285,Cairo,Mandalay,Member,Male,Fashion accessories,4992.0,2,4992.0,104832.0,3/6/2019,11:55:00,Credit card,9984.0,4761904762.0,4992.0,7.0
221-25-5073,Alex,Yangon,Normal,Female,Food and beverages,7466.0,4,14932.0,313572.0,3/4/2019,10:39:00,Cash,29864.0,4761904762.0,14932.0,85.0
518-71-6847,Cairo,Mandalay,Member,Male,Food and beverages,266.0,6,798.0,16758.0,2/26/2019,15:10:00,Ewallet,1596.0,4761904762.0,798.0,49.0
156-20-0370,Cairo,Mandalay,Normal,Female,Electronic accessories,2545.0,1,12725.0,267225.0,3/10/2019,18:10:00,Credit card,2545.0,4761904762.0,12725.0,51.0
151-33-7434,Cairo,Mandalay,Normal,Female,Food and beverages,6777.0,1,33885.0,711585.0,2/4/2019,20:43:00,Credit card,6777.0,4761904762.0,33885.0,65.0
728-47-9078,Giza,Naypyitaw,Member,Male,Food and beverages,5959.0,4,11918.0,250278.0,1/19/2019,12:46:00,Cash,23836.0,4761904762.0,11918.0,98.0
809-46-1866,Alex,Yangon,Normal,Male,Health and beauty,5815.0,4,1163.0,24423.0,1/23/2019,17:44:00,Cash,2326.0,4761904762.0,1163.0,84.0
139-32-4183,Alex,Yangon,Member,Female,Sports and travel,9748.0,9,43866.0,921186.0,3/14/2019,14:19:00,Ewallet,87732.0,4761904762.0,43866.0,74.0
148-41-7930,Giza,Naypyitaw,Normal,Male,Health and beauty,9996.0,7,34986.0,734706.0,1/23/2019,10:33:00,Cash,69972.0,4761904762.0,34986.0,61.0
189-40-5216,Giza,Naypyitaw,Normal,Male,Electronic accessories,9637.0,7,337295.0,7083195.0,1/9/2019,11:40:00,Cash,67459.0,4761904762.0,337295.0,6.0
374-38-5555,Cairo,Mandalay,Normal,Female,Fashion accessories,6371.0,5,159275.0,3344775.0,2/7/2019,19:30:00,Ewallet,31855.0,4761904762.0,159275.0,85.0
764-44-8999,Cairo,Mandalay,Normal,Female,Health and beauty,1476.0,2,1476.0,30996.0,2/18/2019,14:42:00,Ewallet,2952.0,4761904762.0,1476.0,43.0
552-44-5977,Cairo,Mandalay,Member,Male,Health and beauty,62.0,8,248.0,5208.0,1/3/2019,19:08:00,Credit card,496.0,4761904762.0,248.0,62.0
267-62-7380,Giza,Naypyitaw,Member,Male,Electronic accessories,8234.0,10,4117.0,86457.0,3/29/2019,19:12:00,Ewallet,8234.0,4761904762.0,4117.0,43.0
430-53-4718,Cairo,Mandalay,Member,Male,Health and beauty,7537.0,8,30148.0,633108.0,1/28/2019,15:46:00,Credit card,60296.0,4761904762.0,30148.0,84.0
886-18-2897,Alex,Yangon,Normal,Female,Food and beverages,5656.0,5,1414.0,29694.0,3/22/2019,19:06:00,Credit card,2828.0,4761904762.0,1414.0,45.0
602-16-6955,Cairo,Mandalay,Normal,Female,Sports and travel,766.0,10,383.0,8043.0,1/24/2019,18:10:00,Ewallet,766.0,4761904762.0,383.0,6.0
745-74-0715,Alex,Yangon,Normal,Male,Electronic accessories,5803.0,2,5803.0,121863.0,3/10/2019,20:46:00,Ewallet,11606.0,4761904762.0,5803.0,88.0
690-01-6631,Cairo,Mandalay,Normal,Male,Fashion accessories,1749.0,10,8745.0,183645.0,2/22/2019,18:35:00,Ewallet,1749.0,4761904762.0,8745.0,66.0
652-49-6720,Giza,Naypyitaw,Member,Female,Electronic accessories,6095.0,1,30475.0,639975.0,2/18/2019,11:40:00,Ewallet,6095.0,4761904762.0,30475.0,59.0
233-67-5758,Giza,Naypyitaw,Normal,Male,Health and beauty,4035.0,1,20175.0,423675.0,1/29/2019,13:46:00,Ewallet,4035.0,4761904762.0,20175.0,62.0
303-96-2227,Cairo,Mandalay,Normal,Female,Home and lifestyle,9738.0,10,4869.0,102249.0,3/2/2019,17:16:00,Ewallet,9738.0,4761904762.0,4869.0,44.0
727-02-1313,Alex,Yangon,Member,Male,Food and beverages,3184.0,1,1592.0,33432.0,2/9/2019,13:22:00,Cash,3184.0,4761904762.0,1592.0,77.0
347-56-2442,Alex,Yangon,Normal,Male,Home and lifestyle,6582.0,1,3291.0,69111.0,2/22/2019,15:33:00,Cash,6582.0,4761904762.0,3291.0,41.0
849-09-3807,Alex,Yangon,Member,Female,Fashion accessories,8834.0,7,30919.0,649299.0,2/18/2019,13:28:00,Cash,61838.0,4761904762.0,30919.0,66.0
